,AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,Make,MaritalStatus,PolicyType,VehiclePrice,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,DriverRating,Deductible,Age,delay_weeks,FraudFound_P
2736,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.2527161851865727,0.5611646959685037,0
1946,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.022569557040015564,5.0,4.0,0.0,6.0,1.0,0.0,0.0,3.0,400.0,0.37921259801095647,0.6021396469418442,0
2400,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,400.0,-0.9636360662837931,0.5611646959685037,0
9278,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,5.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,400.0,-1.0426271641834841,0.5611646959685037,0
7096,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,2.0,4.0,0.0,6.0,3.0,0.0,0.0,1.0,400.0,-1.1216182620831754,0.5611646959685037,0
4797,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,0.2212304022115742,-1.8563574114585832,0
11849,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.4896894788856461,0.6021396469418442,0
3745,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2649977300732862,5.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,400.0,0.7741680875094122,0.5611646959685037,0
6931,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,3.0,0.0,0.0,2.0,400.0,0.37921259801095647,0.5611646959685037,0
7784,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,1.0,0.0,0.0,4.0,400.0,0.37921259801095647,0.5611646959685037,0
10750,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.8056538704844107,0.6021396469418442,0
7742,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,0.0,4.0,2.0,3.0,1.0,0.0,0.0,4.0,400.0,-1.1216182620831754,0.6021396469418442,0
8516,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,3.0,1.0,6.0,1.0,3.0,0.0,1.0,500.0,-0.015742891487499255,0.5611646959685037,0
8925,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,2.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.5686805767853373,0.5611646959685037,0
9883,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,5.0,1.0,0.0,0.0,4.0,400.0,-1.1216182620831754,-1.8153824604852427,0
6065,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,3.0,0.0,0.0,3.0,400.0,1.9590345560047795,0.6021396469418442,0
2541,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,1.0,6.0,1.0,0.0,2.0,4.0,700.0,-0.015742891487499255,0.6021396469418442,0
8957,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.33170728308626385,-1.7744075095119023,0
480,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,400.0,1.169123577007868,-1.8153824604852427,0
11295,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,5.0,4.0,1.0,7.0,1.0,0.0,0.0,2.0,400.0,1.0901324791081768,-1.6924576075652213,1
7090,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,2.0,4.0,2.0,7.0,3.0,0.0,0.0,2.0,400.0,-0.33170728308626385,0.6840895488885251,0
5495,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.2649977300732862,1.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,400.0,1.0901324791081768,0.6021396469418442,0
11486,1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,5.0,4.0,0.0,7.0,3.0,4.0,1.0,2.0,400.0,0.5371947938103387,0.5611646959685037,0
12202,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,3.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.5611646959685037,0
14504,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.022050716648291068,3.0,4.0,1.0,7.0,2.0,0.0,0.0,4.0,400.0,0.8531591854091034,-1.4466079017251785,0
13526,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,0.6161858917100299,0.6021396469418442,0
1960,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.8846449683841019,0.6021396469418442,0
9642,1.0,1.0,0.0,1.0,1.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,3.0,0.0,0.0,3.0,400.0,0.5371947938103387,0.6021396469418442,0
12162,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,400.0,0.6161858917100299,-1.651482656591881,0
367,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,1.0,0.0,0.0,1.0,400.0,0.5371947938103387,-1.7744075095119023,0
1092,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,2.0,1.0,2.0,400.0,-0.5686805767853373,0.6021396469418442,0
5807,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,2.0,4.0,2.0,5.0,0.0,0.0,0.0,4.0,400.0,-1.0426271641834841,0.5611646959685037,0
14485,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,-1.1216182620831754,0.6021396469418442,0
12597,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,2.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,-1.0426271641834841,-1.7744075095119023,0
12664,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,400.0,1.722061262305706,0.5611646959685037,0
9226,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,1.0,7.0,2.0,0.0,0.0,1.0,400.0,0.6951769896097211,0.6021396469418442,0
773,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,1.6430701644060148,0.5611646959685037,0
1900,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,2.0,4.0,0.0,4.0,3.0,0.0,0.0,3.0,400.0,-0.9636360662837931,-1.7334325585385617,0
6742,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,3.0,4.0,1.0,0.0,0.0,4.0,400.0,-0.8846449683841019,-1.8153824604852427,0
10952,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.7266627725847196,0.6431145979151847,0
11891,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,4.0,400.0,1.8010523602053972,0.5611646959685037,0
2000,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.6476716746850284,-1.7744075095119023,0
12370,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,0.14223930431188306,0.5611646959685037,0
2680,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,0.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,400.0,0.14223930431188306,0.5611646959685037,0
6541,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,0.37921259801095647,-1.7334325585385617,0
810,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.7266627725847196,0.6021396469418442,0
7584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,3.0,0.0,2.0,3.0,400.0,0.7741680875094122,-1.8563574114585832,0
2755,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2649977300732862,1.0,4.0,0.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.015742891487499255,0.5611646959685037,1
1709,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,5.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.5686805767853373,0.6840895488885251,0
13141,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,400.0,1.0111413812084857,-1.8153824604852427,1
6361,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,400.0,-1.7535470452807045,0.5611646959685037,0
8702,1.0,1.0,1.0,0.0,0.0,0.0,15.0,2.0,0.2649977300732862,2.0,4.0,2.0,5.0,3.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.6431145979151847,1
12047,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,400.0,1.0901324791081768,0.6431145979151847,0
8156,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,5.0,4.0,1.0,7.0,0.0,0.0,0.0,4.0,400.0,0.6161858917100299,0.6021396469418442,0
5835,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,0.0,0.0,0.0,4.0,400.0,2.9069277308010735,0.5611646959685037,0
8261,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,1.0,1.0,0.0,3.0,0.0,3.0,400.0,-1.6745559473810134,0.6431145979151847,0
11362,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,400.0,-0.33170728308626385,0.5611646959685037,0
3278,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,3.0,0.0,0.0,1.0,400.0,1.0901324791081768,0.6431145979151847,0
9320,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,5.0,4.0,0.0,5.0,2.0,0.0,0.0,2.0,400.0,0.30022150011126536,-1.8153824604852427,0
6368,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,1.0,4.0,3.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.7266627725847196,0.5611646959685037,0
9193,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.015742891487499255,-1.8153824604852427,0
7811,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,1.0,7.0,1.0,4.0,1.0,1.0,700.0,0.5371947938103387,0.6021396469418442,0
4291,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,400.0,1.5640790665063238,-1.5695327546452,0
4473,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,1.0,7.0,3.0,0.0,0.0,2.0,400.0,0.2212304022115742,0.6021396469418442,0
7896,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,3.0,5.0,0.0,0.0,0.0,2.0,400.0,-1.1216182620831754,0.5611646959685037,0
8348,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,400.0,2.3539900455032354,0.6021396469418442,0
4509,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,2.0,4.0,400.0,-0.9636360662837931,0.5611646959685037,0
8852,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.6476716746850284,0.6021396469418442,0
15332,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,3.0,0.0,0.0,3.0,400.0,2.4329811434029263,0.6021396469418442,0
5872,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,1.0,7.0,1.0,0.0,0.0,3.0,400.0,0.7741680875094122,0.6021396469418442,0
938,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,400.0,-0.09473398938719041,0.6431145979151847,0
3545,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.36215059342369804,5.0,4.0,2.0,2.0,3.0,0.0,0.0,3.0,400.0,-0.015742891487499255,0.6431145979151847,0
9154,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,1.0,6.0,1.0,0.0,0.0,1.0,400.0,0.06324820641219189,0.5611646959685037,0
8757,1.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,3.0,7.0,3.0,0.0,0.0,3.0,400.0,0.9321502833087946,0.6021396469418442,0
4675,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3234321291912575,2.0,4.0,3.0,7.0,1.0,0.0,0.0,4.0,400.0,1.6430701644060148,0.5611646959685037,0
4432,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,700.0,0.06324820641219189,0.6021396469418442,0
14425,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,3.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.5611646959685037,0
10307,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,4.0,400.0,0.06324820641219189,0.5611646959685037,0
14779,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,1.0,0.0,0.0,3.0,400.0,1.169123577007868,0.5611646959685037,0
3785,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,2.0,4.0,3.0,5.0,2.0,0.0,0.0,2.0,400.0,-0.410698380985955,0.6021396469418442,0
9373,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,2.0,0.0,0.0,2.0,400.0,1.4060968707069414,0.5611646959685037,0
490,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,2.0,3.0,0.0,0.0,0.0,4.0,400.0,-1.2796004578825577,0.6021396469418442,0
14950,1.0,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.36215059342369804,3.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.6476716746850284,0.6021396469418442,0
5319,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,400.0,-1.3585915557822488,0.6021396469418442,0
5292,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,0.7741680875094122,0.5611646959685037,0
1684,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,3.0,5.0,3.0,0.0,0.0,1.0,400.0,-0.5686805767853373,0.5611646959685037,0
8039,1.0,1.0,1.0,1.0,0.0,0.0,13.0,2.0,0.2649977300732862,5.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,400.0,-1.43758265368194,-1.6105077056185404,0
10325,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,2.0,4.0,3.0,0.0,0.0,2.0,400.0,-1.516573751581631,0.6431145979151847,0
7935,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,3.0,7.0,3.0,0.0,0.0,3.0,700.0,2.748945535001691,0.5611646959685037,0
396,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,400.0,-0.4896894788856461,0.5611646959685037,0
11437,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,3.0,0.0,0.0,2.0,400.0,0.30022150011126536,0.5611646959685037,0
4757,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,400.0,0.9321502833087946,-1.8563574114585832,0
7446,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,2.0,4.0,3.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.2527161851865727,-1.6924576075652213,0
44,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,2.5119722413026175,0.6021396469418442,0
5281,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,5.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,400.0,-1.9115292410800868,0.6021396469418442,0
7670,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,2.0,0.0,0.0,1.0,400.0,0.7741680875094122,0.5611646959685037,0
14215,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,1.0,0.0,0.0,2.0,400.0,-0.410698380985955,0.5611646959685037,0
9544,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.5686805767853373,0.6021396469418442,0
768,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,400.0,-1.9115292410800868,0.5611646959685037,0
5610,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,2.0,5.0,2.0,0.0,0.0,3.0,400.0,-0.410698380985955,-1.8563574114585832,0
1067,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,400.0,-0.09473398938719041,-1.8563574114585832,0
4309,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,3.0,6.0,2.0,0.0,0.0,3.0,400.0,-0.410698380985955,0.5611646959685037,0
11603,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,400.0,-0.8056538704844107,0.5611646959685037,0
4293,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,3.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.33170728308626385,0.5611646959685037,0
15095,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,3.0,7.0,3.0,3.0,0.0,1.0,500.0,1.9590345560047795,0.5611646959685037,0
2388,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.9636360662837931,0.5611646959685037,0
5577,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,5.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,400.0,-1.9115292410800868,0.5611646959685037,0
14034,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,2.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.4896894788856461,0.5611646959685037,0
6893,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.8325381431803958,0.5611646959685037,0
12240,1.0,1.0,1.0,1.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,400.0,-1.2796004578825577,0.5611646959685037,0
1085,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,5.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,400.0,-1.2006093599828664,0.6840895488885251,0
13524,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,2.0,4.0,2.0,6.0,3.0,0.0,0.0,4.0,400.0,-1.1216182620831754,0.5611646959685037,0
4069,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.410698380985955,0.5611646959685037,0
4324,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,1.3271057728072504,0.5611646959685037,0
7476,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,1.0,0.0,0.0,3.0,400.0,0.5371947938103387,0.5611646959685037,0
5250,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,2.0,4.0,1.0,6.0,3.0,0.0,0.0,1.0,400.0,-1.1216182620831754,0.5611646959685037,0
3981,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0014268110772423634,5.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.8325381431803958,0.6021396469418442,0
15098,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,1.0,4.0,1.0,3.0,400.0,0.8531591854091034,0.5611646959685037,0
4241,1.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,1.0,4.0,1.0,3.0,400.0,-0.410698380985955,-1.2417331468584762,0
10249,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,3.0,4.0,2.0,7.0,0.0,0.0,2.0,4.0,400.0,0.6951769896097211,0.5611646959685037,0
4374,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,1.0,0.0,0.0,1.0,400.0,0.37921259801095647,-1.7334325585385617,1
320,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.36215059342369804,5.0,4.0,3.0,7.0,3.0,0.0,0.0,4.0,400.0,0.6951769896097211,0.5611646959685037,0
13975,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,0.14223930431188306,0.5611646959685037,0
13665,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,0.0,4.0,0.0,4.0,2.0,0.0,0.0,3.0,400.0,-1.43758265368194,0.5611646959685037,0
14407,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,5.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,400.0,2.6699544371019996,0.5611646959685037,0
10145,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,5.0,4.0,2.0,7.0,1.0,0.0,0.0,3.0,400.0,0.45820369591064763,0.5611646959685037,0
14072,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,400.0,-0.4896894788856461,0.5611646959685037,0
4217,1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,5.0,4.0,2.0,7.0,1.0,0.0,0.0,2.0,400.0,0.5371947938103387,0.5611646959685037,0
10992,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,2.0,0.0,0.0,4.0,400.0,0.14223930431188306,0.6021396469418442,0
15402,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,1.0,0.0,0.0,2.0,400.0,-0.8056538704844107,0.6021396469418442,0
7664,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,0.0,4.0,1.0,4.0,1.0,2.0,400.0,-0.7266627725847196,0.5611646959685037,1
12792,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,3.0,5.0,2.0,0.0,0.0,4.0,400.0,-0.8846449683841019,0.5611646959685037,0
6269,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,3.0,0.0,0.0,4.0,400.0,0.9321502833087946,-1.7744075095119023,0
13955,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,400.0,1.8800434581050884,-1.7744075095119023,0
7589,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,5.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,1.0901324791081768,-1.8153824604852427,0
11675,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,400.0,0.6951769896097211,0.6021396469418442,0
13433,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,1.0,0.0,0.0,2.0,400.0,-0.2527161851865727,0.6431145979151847,0
